game_id,rated,start_time,end_time,turns,victory_status,winner,time_increment,white_id,white_rating,black_id,black_rating,moves,opening_eco,opening_name,opening_ply
136590124070,TRUE,1742749055000,1742749275000,45,mate,white,180,shanew012,335,theoldargos,321,e4 b5 Nf3 Ba6 Nc3 Nc6 g3 f5 d4 fxe4 Nxe4 b4 Bxa6 Nxd4 Nxd4 c5 Nxc5 b3 Ndxb3 e5 O-O Bxc5 Nxc5 Nf6 Bb7 Rb8 Qe1 Qe7 Bf4 Qxc5 Bxe5 O-O Bxb8 Ng4 Rd1 Qxc2 Rxd7 Rxb8 Bc8 Qxc8 Qe6+ Kh8 Qxg4 Rxb2 Qxg7#,A04,Reti Opening Polish Defense,1
136585702798,TRUE,1742741064000,1742741431000,74,outoftime,black,180,Princech62jij,332,shanew012,327,e4 e5 d4 exd4 Qxd4 Nf6 Nc3 g6 Bg5 Bg7 Nh3 O-O e5 Re8 Be2 Qe7 exf6 Bxf6 Bxf6 Qe6 Bh8 Kf8 Bg7+ Kg8 Bh8 Kf8 Qg7+ Ke7 Qd4 Nc6 Qd5 b5 Ng5 Qxd5 Nxd5+ Kd6 Nf6 Rxh8 Nxf7+ Ke6 Nxh8 Kxf6 O-O-O d5 a3 Nd4 Rxd4 Rb8 Rxd5 b4 axb4 Rxb4 c3 Ra4 Bb5 Ra1+ Kc2 Rxh1 Bc6 Rxh2 Rd2 Rxg2 Bd5 Rg5 Nf7 Rh5 Bf3 Rf5 Bd5 c6 Nd6 cxd5 Nxf5 Kxf5,C26,Vienna Game Falkbeer Variation,3
136585618360,TRUE,1742740908000,1742741043000,53,mate,white,180,shanew012,319,Echec-et-Nath,295,e4 e6 d4 d5 f3 dxe4 fxe4 Qxd4 Qxd4 Bc5 Qxc5 b6 Qc6+ Nxc6 e5 Nd4 g3 Nxc2+ Kd1 Nxa1 Bg2 f6 Bxa8 fxe5 Nf3 Nf6 Nxe5 O-O Bg5 Rd8+ Kc1 Rd5 Rd1 Rxe5 Bf4 Rf5 Bxc7 Rf2 Nd2 Nc2 Kxc2 Rxh2 Kc1 Ng4 b4 Nf2 Rf1 Nd3+ Kd1 Nxb4 Bd6 Nxa2 Rf8#,C00,French Defense Normal Variation,1
136585498978,TRUE,1742740686000,1742740902000,40,mate,black,180,shanew012,311,sunilcp1990,306,e4 d5 Nc3 d4 Nd5 c6 Bb5 cxb5 Nf3 Bg4 O-O e6 Nb4 Bd6 Nd3 Bxh2+ Nxh2 Bxd1 Rxd1 h5 b3 h4 Ba3 h3 g3 Nh6 Ne5 Nc6 Nxc6 bxc6 c3 dxc3 dxc3 Qf6 Nf3 Ng4 Rd2 Qxf3 Rad1 Qg2#,B01,Scandinavian Defense Closed,1
136567117998,TRUE,1742691511000,1742691709000,45,mate,white,180,Macofthebigsky,314,shanew012,320,e4 e5 Nc3 Nc6 Bb5 Nf6 Nf3 d5 exd5 Nxd5 d4 Nxc3 bxc3 exd4 O-O Bc5 Re1+ Be6 Ng5 O-O Nxe6 fxe6 Bc4 Qf6 Bxe6+ Kh8 cxd4 Qxf2+ Kh1 Bxd4 Rf1 Qh4 Rxf8+ Rxf8 Bd2 Re8 c3 Rxe6 cxd4 Re1+ Qxe1 Qxe1+ Rxe1 Nxd4 Re8#,C48,Four Knights Game Spanish Variation,
136567084662,TRUE,1742691402000,1742691508000,28,resign,black,180,ArctousAnser,330,shanew012,329,e4 e5 Nf3 Nf6 Nc3 c6 Bc4 d5 Bb3 d4 Na4 Nxe4 Qe2 Bb4 Qxe4 O-O Qxe5 Re8 Bxf7+ Kxf7 Ng5+ Kg6 c3 Rxe5+ Ne4 Rxe4+ Kd1 c5,C42,Petrovs Defense Three Knights Game,
136567006176,TRUE,1742691148000,1742691400000,53,resign,white,180,shanew012,321,Moe824,297,e4 g6 Nf3 Bg7 Bc4 e6 O-O c5 b3 b6 Ba3 d5 c3 dxc4 bxc4 Ba6 d4 Bxc4 Ne5 Qh4 Nxc4 Qxe4 Nd6+ Ke7 Nxe4 f5 Ng5 Nc6 Qe1 e5 dxe5 Nxe5 Nf3 Nh6 Nxe5 Bxe5 Qxe5+ Kd7 Qd5+ Kc7 Qe5+ Kc6 Qf6+ Kb5 Bb2 Rad8 c4+ Kxc4 Qh4+ Kb5 Bxh8 Rxh8 Nc3+,A04,Reti Opening Kingside Fianchetto Variation,2
136566939446,TRUE,1742690935000,1742691142000,41,mate,white,180,idk_123idk,311,shanew012,313,Nf3 Nf6 Nd4 e5 Nf3 Bc5 e3 Nc6 d4 exd4 exd4 Bxd4 Nxd4 Nxd4 Qxd4 O-O Bc4 Re8+ Be3 d5 Bd3 g6 O-O Bf5 Bxf5 gxf5 Nc3 b6 Qf4 Nh5 Qg5+ Ng7 Bd4 f6 Bxf6 Qd7 Nxd5 c6 Nf4 Kf7 Qxg7#,A05,Reti Opening,1
136566882268,TRUE,1742690752000,1742690933000,38,resign,black,180,shanew012,321,Surject,359,e4 e5 Nf3 Nf6 Nxe5 Nxe4 Qe2 d6 Qxe4 dxe5 Qxe5+ Be6 Qb5+ Nd7 Bc4 Bxc4 Qxc4 Ne5 Qe4 Qe7 O-O g6 Re1 O-O-O b3 Re8 Ba3 Qf6 Bxf8 Rhxf8 d4 Nc6 d5 Rxe4 Rxe4 Qxa1 dxc6 Qxb1+,C42,Petrovs Defense Classical Variation,
136565685038,TRUE,1742687107000,1742687206000,37,mate,white,180,SkywalkerO,339,shanew012,328,Nc3 Nf6 Nf3 g6 e4 Bg7 d4 O-O d5 e6 e5 exd5 exf6 Bxf6 Nxd5 Nc6 h4 Nd4 Nxd4 Bxd4 Qxd4 c6 Nf6+ Kg7 Ng4+ Kg8 Bh6 Re8+ Be2 Qe7 Nf6+ Kh8 Nd5+ Kg8 Nxe7+ Rxe7 Qg7#,A48,Indian Game Knights Variation East Indian Defense,3
136565639364,TRUE,1742686974000,1742687083000,20,mate,black,180,shanew012,336,The0Wizard,341,e4 e5 Nf3 Nc6 Bc4 Nf6 Ng5 Bc5 Nxf7 Bxf2+ Kxf2 Nxe4+ Ke2 Qh4 Nxh8 Qf2+ Kd3 Nb4+ Kxe4 Qf4#,C57,Italian Game Traxler Knight Sacrifice Line,3
136565497088,TRUE,1742686564000,1742686939000,110,outoftime,black,180,jonaa1994,342,shanew012,344,e4 e5 Nf3 Nf6 Bc4 Nxe4 Nxe5 Qe7 d4 c5 Bf4 g5 Be3 cxd4 Bxd4 Nc6 Qg4 Nxe5 Qxe4 Nf3+ gxf3 Qxe4+ fxe4 Be7 Nc3 O-O O-O-O b6 Rhg1 d6 Rxg5+ Bxg5+ Kb1 d5 Rg1 f5 Bxd5+ Rf7 Bxa8 Ba6 Rxg5+ Kf8 exf5 h6 Rg6 Rxf5 Bg7+ Kf7 Rxh6 Rxf2 b3 Kxg7 Rh3 Rf8 Be4 Re8 Rh7+ Kf6 Kb2 Rxe4 Nxe4+ Ke5 Nd6 Kxd6 Rh6+ Kc7 Rh7+ Kc6 Rh6+ Kb5 c4+ Kb4 Kc2 Ka3 Rh3 Kxa2 b4 Ka1 Rf3 Ka2 Rb3 Bxc4 Rb2+ Ka3 Kc3 Bb3 Rb1 Ba2 Rb3+ Bxb3 Kd4 Bd1 Ke5 a5 Kf6 axb4 Ke7 b3 Kd6 b2 Kc6 b1=Q Kc7 b5 Kb7 b4 Kb6 b3 Kb5 b2,C42,Petrovs Defense,
136565485128,TRUE,1742686530000,1742686561000,13,resign,white,180,shanew012,336,ElSaru,324,e4 d5 Nc3 e6 Nf3 Nc6 exd5 exd5 Nxd5 Qxd5 c4 Qxc4 Bxc4,C00,French Defense Knight Variation Two Knights Variation,
136565386390,TRUE,1742686249000,1742686527000,69,resign,white,180,Nulfus77,362,shanew012,328,e4 e5 Bc4 Nf6 Qf3 g6 d3 Bg7 Bg5 O-O Bxf6 Bxf6 Nc3 Nc6 Nge2 Nd4 Nxd4 exd4 Nd5 d6 Nxf6+ Kg7 Ng4 c6 h3 d5 exd5 cxd5 Bxd5 Bxg4 hxg4 Rc8 O-O-O f5 Kb1 fxg4 Qe4 Rxf2 Qxd4+ Kf8 Qxf2+ Ke7 Rxh7+ Kd6 Qd4 Qc7 Rxc7 Rxc7 Bxb7+ Ke7 Qe5+ Kd7 Qg7+ Kd8 Be4 Rxg7 Rh1 Ke7 Rh4 g3 Rg4 Rf7 Kc1 Rf1+ Kd2 Rf2+ Ke3 Rxg2 Bxg2,C24,Bishops Opening Berlin Defense,
136565335940,TRUE,1742686106000,1742686247000,47,resign,white,180,shanew012,336,Zicatelita,324,e4 d5 Nc3 Qd7 exd5 c6 dxc6 Nf6 cxd7+ Bxd7 Bc4 Nc6 Nf3 Bf5 O-O Nb4 Nd5 Nxc2 Nc7+ Kd8 Nxa8 Nxa1 Nd4 e5 Nxf5 Nc2 Qxc2 Bc5 Qd3+ Nd7 Nxg7 Re8 Nxe8 Kxe8 Bxf7+ Kxf7 Nc7 Be7 Qd5+ Kg6 Qxd7 Bf6 Nd5 e4 Nxf6 Kxf6 Qxb7,B01,Scandinavian Defense Closed,
136565286158,TRUE,1742685966000,1742686104000,38,resign,white,180,junkie0,360,shanew012,328,e4 e5 Nf3 Nf6 Nc3 g6 Nxe5 d5 exd5 Qe7 d4 c6 Bc4 cxd5 Bxd5 Nxd5 Nxd5 Qe6 Qf3 Bg7 O-O Bxe5 dxe5 Qxe5 Nf6+ Ke7 Bg5 Qxg5 Rae1+ Kd6 Ne4+ Ke5 Nxg5+ Kd4 Re4+ Kd5 Rd1+ Kc5,C42,Petrovs Defense Three Knights Game,
136562934466,TRUE,1742680018000,1742680332000,91,mate,white,180,karemooooooo,362,shanew012,336,f3 Nf6 e3 g6 g4 Bg7 Bg2 O-O d4 e5 dxe5 Nd5 f4 Nxe3 Bxe3 f6 h4 fxe5 g5 exf4 Bxf4 Qe8+ Ne2 Nc6 Bxc7 Nd4 Nc3 Nb5 Ba5 Nxc3 bxc3 b6 Bb4 a5 Bxf8 Bxc3+ Kf2 Bxa1 Qxa1 Qxf8+ Bf3 Rb8 h5 gxh5 g6 hxg6 Rg1 Qf7 Qe5 d6 Qxd6 Bg4 Qxb8+ Kg7 Rg3 a4 Qxb6 a3 Qd4+ Kh6 Qf4+ g5 Qxf7 h4 Qf6+ Kh5 Qh8+ Kg6 Qg8+ Kh5 Nf4+ Kh6 Nh3 Kh5 Bxg4+ Kh6 Qxg5+ Kh7 Qxh4+ Kg6 Bf3+ Kf5 Qf4+ Ke6 Rg5 Kd7 Qf6 Kc7 Rg7+ Kc8 Qf8#,A00,Undefined,
136562769090,TRUE,1742679640000,1742679965000,118,mate,black,180,jesusvoltou,348,shanew012,344,e4 e5 c3 Nf6 Na3 g6 Nc4 Bg7 Bd3 O-O b3 c6 Ba3 d5 Bxf8 Qxf8 Nd6 Qxd6 Qf3 Bg4 Qg3 dxe4 Bxe4 Nxe4 Qxg4 Qxd2+ Kf1 Qd3+ Qe2 Nd2+ Ke1 Qxe2+ Kxe2 Bh6 Nf3 Nxf3 Kxf3 Nd7 Rad1 Nc5 Rd6 e4+ Kg3 Nd3 Rd1 f5 f3 Nc5 fxe4 f4+ Kg4 Nxe4 Rd7 Nf2+ Kf3 Nxd1 Rxd1 g5 Rd6 Bf8 Rf6 b5 Kg4 c5 Kxg5 b4 cxb4 Be7 g3 Bxf6+ Kxf6 Rf8+ Kg5 cxb4 gxf4 Rd8 h4 Rd2 f5 Rxa2 h5 Ra3 f6 Rxb3 h6 Kf7 Kf5 Rg3 Ke5 b3 Kf5 b2 Ke5 b1=Q Kf4 Qb5 Kxg3 a6 Kf4 a5 Ke4 a4 Kf4 a3 Kg4 a2 Kf4 a1=Q Kg4 Qaa6 Kf4 Qaa4+ Ke3 Qbb3+ Kd2 Qaa2+ Kc1 Qbb1#,C20,Kings Pawn Opening,1
136562682428,TRUE,1742679442000,1742679613000,39,mate,white,180,shanew012,335,SantyEmme,338,e4 e5 Nf3 Nf6 Nxe5 Nxe4 Qe2 Nd6 Nc6+ Be7 Nxd8 Kxd8 g4 b6 Bg2 c6 O-O Bb7 d4 Na6 Bf4 Ne8 Nc3 Nf6 d5 cxd5 Nxd5 Nxd5 Rad1 Nxf4 Qe3 Ne6 Bxb7 Rb8 Bxa6 Nc7 Qd3 Bc5 Qxd7#,C42,Petrovs Defense Classical Variation,
136562265704,TRUE,1742678504000,1742678886000,78,outoftime,black,180,shanew012,327,KalpanaWangdari,327,e4 e5 Nf3 Bc5 Bc4 Nc6 O-O Nf6 Ng5 Nd4 Nxf7 Qe7 Nxh8 Qf8 Bf7+ Ke7 d3 Qxh8 Bg5 Kxf7 Nc3 Ne8 Qh5+ g6 Qh6 Nf5 Qh3 Nfg7 Qf3+ Ke6 Nd5 Kd6 Be7+ Kc6 Bxc5 Kxc5 Qe3+ Kd6 d4 c6 dxe5+ Kxe5 Qc3+ Kd6 e5+ Kxd5 Rad1+ Ke6 Qb3+ Ke7 Rfe1 Nc7 e6 Ncxe6 Rxe6+ dxe6 Re1 Bd7 Qxb7 Rd8 Qxa7 Nf5 Qc5+ Ke8 Qd6 Nxd6 Rd1 Qxb2 Rxd6 Qxc2 g3 Qxa2 f4 Qa3 g4 Qxd6 f5 exf5,C50,Giuoco Piano Game,3
136531972060,TRUE,1742606890000,1742607190000,56,mate,black,180,shanew012,335,c3sarhernandez,366,e4 e5 Nf3 Bc5 Bc4 d6 Nc3 Bg4 O-O Bxf3 Qxf3 Nf6 d3 d5 exd5 c6 Bg5 O-O dxc6 Nxc6 Bxf6 Qxf6 Nd5 Qd8 c3 a6 b4 b5 bxc5 bxc4 dxc4 Rb8 Nb4 Nxb4 cxb4 Rxb4 Rfd1 Qf6 Rd3 Rd8 Rxd8+ Qxd8 Qc3 a5 a3 Rb8 c6 Qd6 Qxa5 Rd8 c7 Qd1+ Rxd1 Rxd1+ Qe1 Rxe1#,C20,Bishops Opening Boi Variation,1
136530397742,TRUE,1742601851000,1742602187000,64,mate,black,180,agri76,333,shanew012,343,e4 e5 Qe2 Nf6 f3 Nxe4 Qxe4 Bc5 Ne2 O-O Qxe5 Re8 Qxc5 Na6 Qc4 Qe7 Kf2 b6 d4 c5 Qd5 Nb4 Qxa8 Ba6 Qxa7 Bxe2 Bxe2 Qxe2+ Kg3 Qxc2 Bf4 Qxb2 a3 Qxa1 Nc3 Qxc3 Rc1 Qxd4 Qxb6 Nd3 Qb3 Nxc1 Qc2 Nd3 Bd2 Qf2+ Kh3 Re3 Bxe3 Qxe3 Qa4 Qe6+ Kg3 Nf4 Kf2 Qe2+ Kg3 g5 Qa8+ Kg7 Qd8 Kh6 Qxd7 Qxg2#,C20,Kings Pawn Opening,1
136530257262,TRUE,1742601425000,1742601746000,74,mate,black,180,princehanalei,302,shanew012,335,e4 e5 Nf3 Nf6 Nc3 g6 Bc4 Bg7 O-O d5 Bb5+ c6 Ba4 b5 Nxb5 cxb5 Bxb5+ Bd7 a4 Nxe4 Nxe5 O-O Nxd7 Nxd7 Bc6 Rc8 Bxd5 Nef6 Bb7 Rc7 Bf3 Qc8 c3 Nc5 b4 Nxa4 Rxa4 Rc4 Qb3 Nd5 d3 Rxc3 Qxd5 a5 Bb2 Rd8 g3 Rxd5 Bxd5 Rxd3 Bc4 Rd6 Bb3 Bxb2 Rxa5 Bd4 Rd1 Bb6 Raa1 Rxd1+ Rxd1 Qc3 Rb1 Qxb4 Kg2 Qd4 h4 Qxf2+ Kh3 g5 hxg5 Bc7 g4 Qg3#,C42,Petrovs Defense Three Knights Game,
136530139846,TRUE,1742601077000,1742601418000,80,outoftime,black,180,shanew012,327,xenon8985,355,e4 Nc6 Nf3 Nf6 Bc4 d5 exd5 Nxd5 h4 Bg4 c3 Bxf3 Qxf3 e6 O-O Qxh4 Bxd5 exd5 Qxd5 Rd8 Qb3 Bd6 g3 Qh3 d4 h5 Bg5 f6 Bh4 g5 Na3 gxh4 Nb5 hxg3 c4 gxf2+ Rxf2 Bg3 Qe3+ Ne7 Nxc7+ Kd7 Rc2 Bxc7 c5 Nd5 Qxh3+ Ke8 Re2+ Kf8 Rf1 Nf4 Qf3 Nxe2+ Qxe2 Rxd4 Rxf6+ Kg7 Qg2+ Rg4 Rf7+ Kxf7 Qxg4 hxg4 Kf2 Rh3 b4 g3+ Kg2 Rh2+ Kf3 g2 Kf2 g1=Q+ Kxg1 Rh3 Kg2 Ra3 b5 Rxa2+,B00,Nimzowitsch Defense Declined,1
136421133388,TRUE,1742345604000,1742345929000,83,outoftime,white,180,shanew012,335,KnightSergeant1,341,e4 d5 Nc3 d4 Nd5 e6 Nf3 exd5 Nxd4 dxe4 Bc4 Qxd4 O-O Qxc4 d3 exd3 cxd3 Qe6 Re1 Qxe1+ Qxe1+ Be7 Bg5 f6 Bf4 Bf5 Bxc7 Bxd3 Rd1 Bb5 Rd8+ Kf7 Rd5 Bb4 Rxb5 Bxe1 Rxb7 Nc6 Ba5+ Kg6 Bxe1 Re8 g3 Nh6 Bd2 Re6 Bxh6 gxh6 f4 Re1+ Kg2 Rhe8 Kh3 Rh1 g4 Re2 f5+ Kg5 Kg3 Ne5 h4+ Rxh4 Rg7+ Ng6 fxg6 hxg6 Rg8 f5 gxf5 Re3+ Kf2 Rf4+ Kxe3 Kxf5 Kd3 Re4 Kc3 Ke5 Kd3 Rd4+ Kc3 Rd5 Rxg6,B01,Scandinavian Defense Closed,1
136421011358,TRUE,1742345224000,1742345583000,109,mate,white,180,shanew012,326,Ruiz-Ranar,280,e4 f6 Bc4 d5 exd5 e6 dxe6 Nc6 Nf3 Nge7 O-O Na5 Bb5+ c6 Ba4 Bxe6 d3 Qd5 c4 Qd7 d4 O-O-O d5 cxd5 Bxd7+ Rxd7 Ne5 Rd6 Nd3 dxc4 Nc5 Rxd1 Rxd1 Nf5 b3 Bxc5 bxc4 Nxc4 Na3 Bxa3 Bxa3 Nxa3 Rac1+ Bc4 Rc3 Rd8 Rxd8+ Kxd8 Rxa3 b5 Rxa7 b4 Ra8+ Kc7 f3 Nd4 Ra4 Kb7 Rxb4+ Kc6 Rxc4+ Kd5 Ra4 Kc5 Ra5+ Nb5 f4 f5 g4 g5 gxf5 gxf4 f6 Kd6 f7 Ke7 Rxb5 Kxf7 Rb4 f3 Rf4+ Kg6 Rxf3 h5 Rc3 Kf7 Rc4 Ke7 a4 Kd7 a5 Kd8 a6 Kd7 a7 Ke6 a8=Q Kf5 Qa5+ Ke6 Rc6+ Kd7 Rh6 Ke7 Qa7+ Kf8 Rh7 Ke8 Qa8#,B00,Kings Pawn Opening,
136420437858,TRUE,1742343468000,1742343700000,87,mate,white,180,shanew012,319,casper242424,324,e4 c6 Nf3 d5 e5 f6 exf6 exf6 Qe2+ Be7 Nd4 c5 Ne6 Bxe6 Qxe6 Qd6 Qxd6 Bxd6 Bb5+ Nc6 Bxc6+ bxc6 O-O Ne7 c3 O-O d4 cxd4 cxd4 Nf5 g3 Nxd4 Bf4 Bxf4 gxf4 Rfe8 Nc3 Ne2+ Kg2 Nxc3 Rac1 Rab8 Rxc3 h6 Rxc6 Rxb2 Rfc1 Kh7 a4 Ree2 Rc7 Rxf2+ Kg3 Rfd2 Rxa7 d4 Rcc7 Kg6 Rxg7+ Kf5 h4 Rg2+ Kh3 Rxg7 Rxg7 d3 Rd7 Rd2 a5 Rd1 a6 d2 a7 Kxf4 a8=Q Ke3 Qa3+ Ke2 Qa6+ Ke1 Re7+ Kf2 Qxf6+ Kg1 Rg7+ Kh1 Qf3#,B10,Caro Kann Defense,2
136420266780,TRUE,1742342955000,1742343311000,93,outoftime,white,180,betch1991,311,shanew012,311,e4 e5 Nf3 Nf6 Nxe5 Nxe4 Qh5 Qe7 Bc4 d6 Nxf7 Nf6+ Qe2 Qxe2+ Kxe2 Bg4+ f3 Bh5 Nxh8 Nc6 Bb5 O-O-O Bc4 d5 Bb3 Nd4+ Ke1 Nxb3 axb3 Bc5 Ra5 b6 Rxa7 Rxh8 Ra8+ Kd7 Rxh8 d4 Na3 d3 cxd3 Bxa3 bxa3 c5 a4 Nd5 Ba3 Nf4 a5 Nxg2+ Kf1 bxa5 Bxc5 Bxf3 Rg1 Nh4 Rxg7+ Kc6 d4 Kd5 Rd8+ Ke4 Re7+ Kd3 Kf2 Kxd2 Kg3 Be2 Kxh4 Bf1 Rf8 Kc2 Rxf1 Kxb3 Rf3+ Kc4 Rf4 Kb5 Re5 a4 Bd6+ Kc4 d5+ Kd3 Rf3+ Kd4 Bc5+ Kc4 Bb6 a3 d6 Kb4 Rf4+,C42,Petrovs Defense Classical Variation,
136420205582,TRUE,1742342772000,1742342911000,31,mate,white,180,iButterToast,367,shanew012,319,e4 e5 f4 Nf6 f5 Nxe4 d3 Qh4+ g3 Nf2 Kxf2 Qd4+ Ke1 e4 Ne2 exd3 Nxd4 Bb4+ c3 Bc5 Qxd3 Bxd4 Qxd4 O-O f6 Re8+ Be2 Nc6 Qg4 Ne5 Qxg7#,C30,Kings Gambit,
136419719484,TRUE,1742341353000,1742341688000,90,mate,draw,180,Megapol-Hamburg,358,shanew012,327,e3 Nf6 g3 e5 c3 g6 d4 Bg7 dxe5 Ne4 f4 d6 Bg2 dxe5 Bxe4 exf4 exf4 O-O Bg2 b6 Qxd8 Rxd8 Na3 c5 Be3 Rd7 Rd1 Re7 Rd3 Bb7 Bxb7 Rxb7 Nb5 Nc6 Nd6 Rd7 Ke2 c4 Nxc4 Rxd3 Kxd3 Rd8+ Kc2 b5 Ne5 Nxe5 fxe5 Bxe5 Ne2 a5 Rd1 Re8 Rd5 Bf6 Kd3 b4 cxb4 axb4 Rb5 Be7 Bc5 Bxc5 Rxc5 Ra8 a3 bxa3 bxa3 Rxa3+ Rc3 Rxc3+ Nxc3 f5 Kd4 g5 Ke5 f4 gxf4 gxf4 Kxf4 h5 Ne4 Kg7 Ng3 Kg6 Nxh5 Kxh5 h3 Kh4 Kf3 Kxh3,A00,Van t Kruijs Opening,1
136419642780,TRUE,1742341133000,1742341345000,57,resign,black,180,shanew012,326,Megapol-Hamburg,359,e4 c6 Nf3 e6 Bc4 g6 O-O a6 d4 b5 Bf4 bxc4 Bxb8 Rxb8 Nc3 Rxb2 d5 exd5 exd5 cxd5 Nxd5 Qc7 Nxc7+ Kd8 Rb1 Rxb1 Qxb1 Kxc7 Re1 Bb7 Qb2 Bxf3 Rb1 Be4 Qb7+ Bxb7 g3 Be4 Rb4 Bxc2 Rxc4+ Kb6 Rxc2 a5 Rd2 Kc6 f4 Bb4 Rc2+ Kb5 g4 Nf6 g5 Ne4 Re2 Nc3 Re7,B10,Caro Kann Defense,1
136419575224,TRUE,1742340943000,1742341113000,36,mate,black,180,Skillful_Blunders,343,shanew012,334,e4 e5 Nc3 Nf6 Nf3 Bc5 Bc4 Ng4 O-O Bxf2+ Kh1 Bh4 d3 Nf2+ Kg1 Nxd1 Rxd1 O-O Nxe5 Nc6 Bxf7+ Kh8 Nxc6 dxc6 Bc4 Bg4 Rf1 Rxf1+ Kxf1 Qf6+ Kg1 Rf8 h3 Bg3 Ne2 Qf1#,C42,Petrovs Defense Three Knights Game,
136419062508,TRUE,1742339524000,1742339759000,48,resign,black,180,shanew012,325,InCahn8,363,e4 c6 Nf3 d5 exd5 cxd5 Bb5+ Nc6 Ne5 Nf6 Nxc6 bxc6 Bxc6+ Nd7 Bxa8 e6 O-O Ba6 Nc3 Bxf1 Kxf1 Qxa8 d3 Bc5 d4 Nf6 Nb5 Bb6 Bd2 O-O b3 Bxd4 c4 Bxa1 cxd5 Nxd5 Bb4 Rd8 Qf3 Nf6 Nd6 Qxf3 gxf3 Nd5 Ba5 Rxd6 Bc7 Ne3+,B10,Caro Kann Defense,4
136418970940,TRUE,1742339280000,1742339508000,49,mate,white,180,terrorjoep,354,shanew012,332,e4 e5 Nc3 Nf6 f4 exf4 e5 Ng4 Nf3 Nc6 d4 Bb4 Bxf4 Bxc3+ bxc3 d6 Bg5 f6 exf6 gxf6 d5 fxg5 dxc6 bxc6 Be2 Ne3 Qd2 Nxg2+ Kf2 Nf4 Nxg5 Nxe2 Rhe1 Kf8 Rxe2 Rg8 Nxh7+ Kf7 Qf4+ Kg7 Rg1+ Kxh7 Qh4+ Qxh4+ Kf1 Qxh2 Rxh2+ Bh3+ Rxh3#,C28,Vienna Game Falkbeer Vienna Gambit,
136418877140,TRUE,1742339032000,1742339277000,36,resign,black,180,shanew012,340,AriosDM,364,e4 e5 Nf3 Nc6 Qe2 g5 g3 g4 Nh4 Bc5 Bg2 Nd4 Qxg4 Qf6 c3 Nc2+ Ke2 Qxf2+ Kd3 Nxa1 Rf1 Qxg2 Nf5 Qxf1+ Qe2 Qxc1 Ng7+ Kf8 Nf5 Qxb1+ Kc4 Bg1 d4 b6 dxe5 Ba6+,C44,Kings Pawn Opening Kings Knight Variation,1
136418843650,TRUE,1742338944000,1742339029000,20,resign,white,180,khan9381919,361,shanew012,348,e4 e5 Nf3 Nf6 Nxe5 Qe7 Nf3 Nxe4 Be2 b6 O-O Ba6 Re1 Bxe2 Rxe2 g6 Nc3 Bg7 Rxe4 f6,C42,Petrovs Defense Classical Variation,
136418793866,TRUE,1742338813000,1742338909000,23,resign,white,180,shanew012,356,mike129394,376,e4 e5 Nf3 Nc6 Bc4 Nf6 Ng5 Nh5 Nxf7 Nf4 Nxd8 Nxg2+ Kf1 Nf4 d3 Nxd8 Bxf4 exf4 Qh5+ g6 Qe5+ Ne6 Qxh8,C57,Italian Game Knight Attack,
136413541532,TRUE,1742327791000,1742328141000,85,outoftime,white,180,sdot4,355,shanew012,347,e4 e5 Bc4 Nf6 d3 g6 c3 Bg7 b4 O-O d4 c6 d5 cxd5 exd5 b6 b5 Ne4 a4 Nd6 Nd2 Nxc4 Nxc4 e4 Qd2 Re8 Rb1 e3 fxe3 Bb7 e4 f5 Qf4 fxe4 Be3 Bxd5 Nd6 Be5 Qg4 Bxd6 Bg5 Qc7 Qh4 e3 Nf3 Bxf3 gxf3 Qxc3+ Ke2 Qc2+ Kf1 Qxb1+ Qe1 e2+ Kf2 Bc5+ Kg3 Qxe1+ Rxe1 Bd6+ f4 Re3+ Kf2 Bc5 Rxe2 d5 Rxe3 Bxe3+ Kxe3 d4+ Kxd4 Nd7 Bf6 Nc5 Kd5 Nxa4 Ke6 a6 bxa6 Rxa6 Kd7 b5 Be7 b4 Bxb4,C24,Bishops Opening Berlin Defense,1
136410371608,TRUE,1742322069000,1742322306000,50,mate,black,180,shanew012,355,laxatif,366,e4 e5 Nf3 Nc6 Bc4 Nf6 Ng5 d5 exd5 Nxd5 Qf3 Qxg5 Bxd5 Qe7 Bxf7+ Qxf7 Qxf7+ Kxf7 O-O Ke6 c4 Bc5 d3 b6 Nc3 Bb7 Nd5 Nd4 Nxc7+ Kd6 Nxa8 Rxa8 f4 Rf8 a3 Nc2+ Kh1 Nxa1 b4 Bd4 c5+ bxc5 bxc5+ Bxc5 Re1 Nc2 fxe5+ Ke6 Re2 Rf1#,C57,Italian Game Knight Attack Normal Variation,1
136410248406,TRUE,1742321852000,1742322062000,48,mate,black,180,shanew012,363,123456D7890,388,e4 e5 Nf3 d6 Bc4 Bg4 h3 Bh5 g4 Bg6 h4 Bxe4 Ng5 d5 Nxe4 dxe4 g5 g6 b3 Qd4 Bb2 Qxb2 Nc3 Bb4 h5 Bxc3 dxc3 Qxc3+ Ke2 Qf3+ Kd2 Ne7 hxg6 Rf8 gxh7 Rh8 Bd3 Nf5 Bxe4 Qxe4 f3 Qd4+ Ke2 Ng3+ Ke1 Qe3+ Qe2 Qxe2#,C41,Philidor Defense,1
